year,scenario,temp_anomaly_c,precip_anomaly_pct,co2_ppm,heatwave_risk,seasonal_precip_mm,seasonal_cdd,yield_bu_acre
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,132.2
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,135.9
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,107.2
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,149.3
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,81.1
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,156.0
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,136.2
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,120.9
2025,SSP3-7.0,3.403321533203071,-0.12,480.0,0.42,144.22399848117493,20.0,176.6
2024,SSP3-7.0,2.9242871093749567,-0.12,480.0,0.42,197.8274499066174,20.0,192.7
2023,SSP3-7.0,2.4452526855468424,-0.12,480.0,0.42,251.43090133205988,20.0,192.9
2022,SSP3-7.0,1.9662182617187316,-0.12,480.0,0.42,305.0343527575024,20.0,172.1
2021,SSP3-7.0,1.4871838378906173,-0.12,480.0,0.42,358.6378041829449,20.0,192.0
2020,SSP3-7.0,1.008149414062503,-0.12,480.0,0.42,412.24125560838735,20.0,166.2
2019,SSP3-7.0,1.7210461425781265,-0.12,480.0,0.42,351.5908752777614,20.0,161.7
2018,SSP3-7.0,2.4339428710937536,-0.12,480.0,0.42,290.9404949471355,20.0,154.4
2017,SSP3-7.0,3.146839599609377,-0.12,480.0,0.42,230.29011461650956,20.0,175.0
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,159.9
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,178.8
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,136.2
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,91.7
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,140.5
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,122.2
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,150.2
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,135.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,137.6
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,142.4
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,156.8
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,157.9
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,116.4
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,126.6
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,114.9
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,140.7
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,115.6
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,119.2
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,117.4
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,112.8
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,65.2
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,135.9
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,61.6
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,127.8
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,118.1
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,96.6
2019,SSP3-7.0,1.7210461425781265,-0.12,480.0,0.42,351.5908752777614,20.0,152.3
2018,SSP3-7.0,2.4339428710937536,-0.12,480.0,0.42,290.9404949471355,20.0,142.6
2017,SSP3-7.0,3.146839599609377,-0.12,480.0,0.42,230.29011461650956,20.0,129.7
2015,SSP3-7.0,4.572633056640628,-0.12,480.0,0.42,108.98935395525768,20.0,164.0
2023,SSP3-7.0,2.4452526855468424,-0.12,480.0,0.42,251.43090133205988,20.0,172.8
2022,SSP3-7.0,1.9662182617187316,-0.12,480.0,0.42,305.0343527575024,20.0,146.1
2021,SSP3-7.0,1.4871838378906173,-0.12,480.0,0.42,358.6378041829449,20.0,171.6
2020,SSP3-7.0,1.008149414062503,-0.12,480.0,0.42,412.24125560838735,20.0,143.6
2019,SSP3-7.0,1.7210461425781265,-0.12,480.0,0.42,351.5908752777614,20.0,166.8
2017,SSP3-7.0,3.146839599609377,-0.12,480.0,0.42,230.29011461650956,20.0,170.0
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,186.3
2015,SSP3-7.0,4.572633056640628,-0.12,480.0,0.42,108.98935395525768,20.0,154.3
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,170.9
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,109.1
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,44.5
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,120.1
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,75.2
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,153.0
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,118.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,152.0
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,157.7
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,150.0
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,171.9
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,125.7
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,129.4
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,110.1
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,147.7
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,113.6
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,119.6
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,125.8
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,118.6
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,68.1
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,134.7
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,64.5
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,117.5
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,90.4
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,103.3
2024,SSP3-7.0,2.9242871093749567,-0.12,480.0,0.42,197.8274499066174,20.0,183.9
2020,SSP3-7.0,1.008149414062503,-0.12,480.0,0.42,412.24125560838735,20.0,155.2
2018,SSP3-7.0,2.4339428710937536,-0.12,480.0,0.42,290.9404949471355,20.0,161.8
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,163.9
2015,SSP3-7.0,4.572633056640628,-0.12,480.0,0.42,108.98935395525768,20.0,152.4
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,162.2
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,126.5
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,76.7
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,107.7
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,84.5
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,138.9
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,109.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,151.3
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,147.0
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,146.3
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,157.1
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,114.2
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,131.5
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,123.7
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,127.8
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,118.2
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,99.6
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,113.8
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,95.7
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,65.0
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,130.4
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,43.0
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,121.0
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,102.3
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,104.3
2025,SSP3-7.0,3.403321533203071,-0.12,480.0,0.42,144.22399848117493,20.0,182.9
2024,SSP3-7.0,2.9242871093749567,-0.12,480.0,0.42,197.8274499066174,20.0,172.2
2023,SSP3-7.0,2.4452526855468424,-0.12,480.0,0.42,251.43090133205988,20.0,205.3
2022,SSP3-7.0,1.9662182617187316,-0.12,480.0,0.42,305.0343527575024,20.0,148.7
2020,SSP3-7.0,1.008149414062503,-0.12,480.0,0.42,412.24125560838735,20.0,159.3
2018,SSP3-7.0,2.4339428710937536,-0.12,480.0,0.42,290.9404949471355,20.0,172.5
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,181.1
2015,SSP3-7.0,4.572633056640628,-0.12,480.0,0.42,108.98935395525768,20.0,162.7
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,164.0
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,131.2
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,61.2
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,126.1
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,94.3
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,144.4
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,112.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,155.5
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,157.5
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,163.9
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,175.5
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,128.8
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,132.1
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,116.6
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,148.4
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,113.4
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,98.8
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,117.1
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,131.6
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,68.9
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,138.5
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,48.8
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,124.6
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,105.7
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,97.4
2025,SSP3-7.0,3.403321533203071,-0.12,480.0,0.42,144.22399848117493,20.0,183.4
2023,SSP3-7.0,2.4452526855468424,-0.12,480.0,0.42,251.43090133205988,20.0,173.9
2022,SSP3-7.0,1.9662182617187316,-0.12,480.0,0.42,305.0343527575024,20.0,139.5
2021,SSP3-7.0,1.4871838378906173,-0.12,480.0,0.42,358.6378041829449,20.0,166.1
2020,SSP3-7.0,1.008149414062503,-0.12,480.0,0.42,412.24125560838735,20.0,149.2
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,174.6
2015,SSP3-7.0,4.572633056640628,-0.12,480.0,0.42,108.98935395525768,20.0,154.8
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,153.7
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,117.9
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,85.3
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,114.9
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,71.2
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,137.2
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,114.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,141.9
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,137.8
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,154.8
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,154.8
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,119.1
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,140.9
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,118.4
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,130.4
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,128.0
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,102.6
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,128.4
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,108.9
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,65.3
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,130.9
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,52.9
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,127.0
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,100.1
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,104.4
2025,SSP3-7.0,3.403321533203071,-0.12,480.0,0.42,144.22399848117493,20.0,192.6
2023,SSP3-7.0,2.4452526855468424,-0.12,480.0,0.42,251.43090133205988,20.0,202.0
2022,SSP3-7.0,1.9662182617187316,-0.12,480.0,0.42,305.0343527575024,20.0,166.9
2021,SSP3-7.0,1.4871838378906173,-0.12,480.0,0.42,358.6378041829449,20.0,195.6
2020,SSP3-7.0,1.008149414062503,-0.12,480.0,0.42,412.24125560838735,20.0,172.0
2019,SSP3-7.0,1.7210461425781265,-0.12,480.0,0.42,351.5908752777614,20.0,175.7
2018,SSP3-7.0,2.4339428710937536,-0.12,480.0,0.42,290.9404949471355,20.0,167.8
2017,SSP3-7.0,3.146839599609377,-0.12,480.0,0.42,230.29011461650956,20.0,173.1
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,185.5
2015,SSP3-7.0,4.572633056640628,-0.12,480.0,0.42,108.98935395525768,20.0,169.6
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,171.4
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,140.9
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,101.4
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,145.1
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,124.6
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,167.7
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,165.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,162.6
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,158.4
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,154.9
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,175.6
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,134.7
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,150.4
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,144.5
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,133.1
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,134.5
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,145.4
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,125.1
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,123.5
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,103.6
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,152.0
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,74.3
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,142.3
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,116.3
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,112.4
2025,SSP3-7.0,3.403321533203071,-0.12,480.0,0.42,144.22399848117493,20.0,209.6
2024,SSP3-7.0,2.9242871093749567,-0.12,480.0,0.42,197.8274499066174,20.0,218.1
2023,SSP3-7.0,2.4452526855468424,-0.12,480.0,0.42,251.43090133205988,20.0,203.7
2022,SSP3-7.0,1.9662182617187316,-0.12,480.0,0.42,305.0343527575024,20.0,175.2
2021,SSP3-7.0,1.4871838378906173,-0.12,480.0,0.42,358.6378041829449,20.0,199.1
2019,SSP3-7.0,1.7210461425781265,-0.12,480.0,0.42,351.5908752777614,20.0,170.7
2018,SSP3-7.0,2.4339428710937536,-0.12,480.0,0.42,290.9404949471355,20.0,190.2
2017,SSP3-7.0,3.146839599609377,-0.12,480.0,0.42,230.29011461650956,20.0,185.7
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,198.0
2015,SSP3-7.0,4.572633056640628,-0.12,480.0,0.42,108.98935395525768,20.0,178.1
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,171.6
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,156.4
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,115.1
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,152.6
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,112.7
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,165.2
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,143.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,165.9
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,156.3
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,159.9
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,170.3
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,147.5
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,162.2
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,140.1
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,139.4
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,137.6
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,132.6
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,131.0
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,117.9
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,104.4
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,159.8
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,81.2
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,137.4
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,109.2
1990,SSP3-7.0,1.397919921875003,-0.12,480.0,0.42,499.64036758756265,20.0,119.3
2025,SSP3-7.0,3.403321533203071,-0.12,480.0,0.42,144.22399848117493,20.0,186.4
2024,SSP3-7.0,2.9242871093749567,-0.12,480.0,0.42,197.8274499066174,20.0,191.7
2023,SSP3-7.0,2.4452526855468424,-0.12,480.0,0.42,251.43090133205988,20.0,181.1
2022,SSP3-7.0,1.9662182617187316,-0.12,480.0,0.42,305.0343527575024,20.0,145.4
2021,SSP3-7.0,1.4871838378906173,-0.12,480.0,0.42,358.6378041829449,20.0,166.1
2020,SSP3-7.0,1.008149414062503,-0.12,480.0,0.42,412.24125560838735,20.0,153.8
2019,SSP3-7.0,1.7210461425781265,-0.12,480.0,0.42,351.5908752777614,20.0,162.3
2018,SSP3-7.0,2.4339428710937536,-0.12,480.0,0.42,290.9404949471355,20.0,167.0
2017,SSP3-7.0,3.146839599609377,-0.12,480.0,0.42,230.29011461650956,20.0,169.9
2016,SSP3-7.0,3.8597363281250043,-0.12,480.0,0.42,169.6397342858836,20.0,180.0
2014,SSP3-7.0,6.336121826171878,-0.12,480.0,0.42,556.7384840687737,20.0,175.7
2013,SSP3-7.0,3.760072021484378,-0.12,480.0,0.42,263.8111313106492,20.0,115.3
2012,SSP3-7.0,-0.3806445312499971,-0.12,480.0,0.42,28.020010291220387,20.0,67.3
2011,SSP3-7.0,1.167115478515628,-0.12,480.0,0.42,497.66324342926964,20.0,112.5
2010,SSP3-7.0,-0.3346850585937471,-0.12,480.0,0.42,284.75485965027474,20.0,77.4
2009,SSP3-7.0,-0.5536486816406221,-0.12,480.0,0.42,278.7967965763528,20.0,156.3
2008,SSP3-7.0,-2.475462646484372,-0.12,480.0,0.42,199.23472977534402,20.0,136.0
2007,SSP3-7.0,-1.426878662109372,-0.12,480.0,0.42,480.67128671100363,20.0,161.3
2006,SSP3-7.0,-1.245573730468747,-0.12,480.0,0.42,464.88723589573056,20.0,137.0
2005,SSP3-7.0,2.012055664062503,-0.12,480.0,0.42,409.4457159284502,20.0,154.3
2004,SSP3-7.0,-2.148222656249997,-0.12,480.0,0.42,663.0195357254706,20.0,171.3
2003,SSP3-7.0,1.625581054687503,-0.12,480.0,0.42,572.2603899193928,20.0,129.6
2002,SSP3-7.0,0.5182812500000029,-0.12,480.0,0.42,511.0179207287729,20.0,158.0
2001,SSP3-7.0,0.25586059570307107,-0.12,480.0,0.42,547.2082570195198,20.0,115.9
2000,SSP3-7.0,-2.442534179687497,-0.12,480.0,0.42,460.82776410039514,20.0,135.8
1999,SSP3-7.0,0.1824658203125029,-0.12,480.0,0.42,454.76317908614874,20.0,110.8
1998,SSP3-7.0,-0.3154895019531221,-0.12,480.0,0.42,423.1989247491583,20.0,111.9
1997,SSP3-7.0,0.7003491210937529,-0.12,480.0,0.42,297.1901059267111,20.0,127.2
1996,SSP3-7.0,-2.844664306640622,-0.12,480.0,0.42,424.7205774416216,20.0,112.8
1995,SSP3-7.0,0.2272045898437529,-0.12,480.0,0.42,304.33453005971387,20.0,84.1
1994,SSP3-7.0,-0.027891845703122087,-0.12,480.0,0.42,259.96196219930425,20.0,149.0
1993,SSP3-7.0,-0.5701281738281221,-0.12,480.0,0.42,310.6137459632009,20.0,61.5
1992,SSP3-7.0,-1.203032226562497,-0.12,480.0,0.42,451.8268284620717,20.0,117.3
1991,SSP3-7.0,-2.214171142578122,-0.12,480.0,0.42,136.03903773764614,20.0,107.2
